Category	Term	Counts	ListSize	PopHit	Pop.Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Chemicals/stress	down by Cadmium (Huffman)	40	275	388	29469	1.63E-12	3.73E-09	4.5E-11	"B0286.3,scav-1,amt-4,C15C8.3,C18A11.3,C29F9.2,C49C3.4,C52B11.5,F10F2.2,scav-4,F16F9.4,cgt-2,hpo-34,ifc-1,aqp-4,F53H8.3,F56C9.7,pept-1,pes-22,LLC1.2,M04C9.4,ugt-47,R07E3.1,R09H10.5,T05E7.1,T06A1.5,T16G12.1,T19D12.1,T21C9.6,T25C12.3,T27A1.5,fat-6,clec-50,dct-11,W07G4.5,ugt-6,ZK1307.1,aco-1,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/15256590
DAF/Insulin/food	Down N2-Cel-RhebRNAi-fed	40	275	390	29469	1.98E-12	4.54E-10	5.4E-11	"C14C6.5,lec-9,C26B9.5,C29F9.2,dod-24,aagr-1,E02C12.8,F01D5.2,F13D12.6,F21D5.3,asp-5,F28B4.3,hpo-34,F35E12.6,lipl-2,F52E1.14,irg-3,nep-17,F55G11.4,F56A4.2,F56C9.7,asp-3,dsc-4,K10C2.1,LLC1.2,M28.10,R09H10.3,R09H10.5,R10H10.3,ver-2,T20D3.2,T21H3.1,T25C12.3,W02G9.4,clec-50,clec-209,Y34B4A.9,Y43F8C.13,ZK1320.2,asm-2"	http://www.ncbi.nlm.nih.gov/pubmed/19079239
TF Targets	elt-2 targets	29	275	151	29469	3.01E-13	6.91E-09	8.13E-12	"scav-1,amt-4,C06H5.6,C14A4.6,C14C11.4,lec-9,C17F4.7,spp-8,C50H2.13,C52B11.5,ftn-1,cln-3.1,F14B6.6,F58B4.5,K04F10.1,K09F6.11,K09F6.6,LLC1.2,R04E5.2,R09F10.1,spp-5,pgrn-1,T27A1.5,haf-4,clec-50,dct-11,Y51F10.7,Y54F10AM.8,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/26700680
Microbes	"UP E. faecalis 24h, TillingArray"	112	275	4051	29469	6.73E-13	1.54E-08	1.79E-10	"odd-1,clec-225,C01H6.4,C05D12.3,lmp-2,nrf-6,math-4,C13A10.1,C14A4.6,C14A4.7,C14C11.4,C15B12.1,C15C8.3,math-14,C18A11.3,ugt-48,spp-8,gsto-1,C32D5.6,math-18,ddo-1,C49C3.10,C49C3.4,fbxa-6,E02C12.8,E02H4.7,E02H9.4,nhr-121,F08D12.3,F09A5.1,scav-4,gst-6,F17B5.1,F18F11.1,ceh-60,pcp-3,F27E5.1,F28B4.3,F31F4.1,cat-4,F35E12.6,hrg-4,math-26,clec-165,add-1,btb-16,F42A10.6,hum-4,clec-31,F49C12.14,F52H2.3,irg-3,F53H8.3,nep-17,pept-1,K04F10.1,crn-6,pes-22,catp-5,sdz-24,K09F6.11,K09F6.6,K09F6.7,K10B2.2,K10C2.1,asah-1,fil-2,galt-1,tag-260,PDB1.1,ugt-47,fpn-1.2,R09D1.10,R09H10.5,pho-8,R193.2,math-35,T02B11.8,T05E12.3,math-38,spp-5,hum-6,T16G1.6,T16G12.1,T19D12.1,clec-26,clec-36,T20D3.2,srh-70,T25C12.3,T25G12.6,T27A1.5,hsp-16.1,W02B12.4,W02G9.4,W07G4.5,Y102A11A.3,Y105C5A.24,Y119D3B.13,Y32F6A.4,Y34B4A.5,clec-70,Y49E10.18,fip-7,Y53G8AR.7,Y54F10AM.8,clec-81,ZC196.5,ZC376.2,ZK1240.9,asm-2,nhr-33"	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Mutants	UP by pgl-1 mutant (Knutson)	93	275	2882	29469	3.2E-11	7.33E-09	8.43E-11	"odd-1,C01B10.6,C05D12.3,C06H5.6,nrf-6,C14C6.5,C15C8.3,lec-9,C17F4.7,C26B9.5,spp-8,dod-24,pmp-1,C49C3.4,ftn-1,aagr-1,mrp-3,F01D5.2,F09G2.1,F10F2.2,F13D12.6,F18F11.1,F21D5.3,asp-5,pcp-3,F27E5.1,F28B4.3,hpo-34,cat-4,F35C8.5,F35E12.6,F49C12.7,F52E1.14,F52G2.3,nep-17,F55G11.4,F56A4.2,F56C9.7,dct-18,asp-3,dsc-4,pes-22,K09F6.6,K09F6.7,K10C2.1,asah-1,K12H4.7,LLC1.2,M04C9.4,M28.10,PDB1.1,mocs-1,R04E5.2,R07E3.1,R08E3.2,R09D1.10,R09H10.3,R09H10.5,R10H10.3,R193.2,T05B11.1,spp-5,hum-6,T16G12.1,T19D12.1,T20D3.2,T21H3.1,T25C12.3,T27A1.5,fat-6,W02B12.4,clec-218,W03A5.2,clec-50,W05E10.1,W07G4.5,Y102A11A.3,clec-209,Y32F6A.4,Y32F6A.5,Y34B4A.9,asp-1,Y39H10B.2,Y43F8C.13,ads-1,Y51F10.7,Y54F10AM.8,ZC416.6,ZK1320.2,aqp-10,ZK185.5,aco-1,lipl-5"	https://www.ncbi.nlm.nih.gov/pubmed/28258184
Mutants	UP by tax-4 RNAi	26	275	115	29469	3.53E-12	8.1E-09	9.2E-11	"amt-4,C14C11.4,C15C8.3,C26B9.5,gsto-1,C31H5.6,pmp-1,scav-4,gst-6,F21F8.4,F27E5.1,hrg-4,F49C12.7,nep-17,dct-18,asp-3,K10C2.1,asah-1,R193.2,T05E12.3,T19D12.1,W02G9.4,W07G4.5,clec-70,Y49E10.18,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/26959186
Chemicals/stress	Down by fenamiphos high	53	275	860	29469	3.72E-12	8.53E-09	9.59E-11	"scav-1,C05D12.3,amt-4,C14C6.5,lec-9,C18A11.3,C26B9.5,dod-24,C40H1.7,C41H7.1,aagr-1,klo-2,cln-3.1,scav-4,F11D5.7,pcp-3,F28B4.3,hpo-34,ifc-1,nspb-3,add-1,aqp-4,F42A10.6,irg-3,nep-17,F56C9.7,mpst-3,asp-3,dsc-4,pept-1,sdz-24,K10C2.1,LLC1.2,M04C9.4,gpx-7,R09H10.5,T04F3.4,T16G12.1,T19D12.1,T20D3.2,T21H3.1,T25C12.3,W02G9.4,clec-50,Y26D4A.21,Y32F6A.4,Y34B4A.9,Y43F8C.13,Y49E10.18,ZK1307.1,asm-2,haf-9,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/19402892
Mutants	"down by mir-58, mir-80, mir-81, mir-82 mutant"	53	275	869	29469	6.07E-11	1.39E-08	1.55E-09	"B0286.3,scav-1,amt-4,math-4,C14A4.6,C15C8.3,lec-9,C18A11.3,ugt-48,C26B9.5,gsto-1,twk-26,C40H1.7,ent-6,E02H4.7,klo-2,F01D5.2,cln-3.1,scav-4,F21F8.4,pcp-3,pcp-2,F35C8.5,F49C12.7,F53H8.3,nep-17,dct-18,asp-3,pept-1,sdz-24,galt-1,gpx-7,R07E3.1,R193.2,T04F3.4,T05E7.1,T06A1.5,T27A1.5,fat-6,haf-4,W05E10.1,Y106G6H.1,Y34B4A.9,asp-1,clec-70,Y49E10.18,Y51F10.7,Y54F10AM.8,Y54G9A.4,daao-1,ugt-6,ZK1307.1,aqp-10"	http://www.ncbi.nlm.nih.gov/pubmed/26232411
Microbes	"Down fed with L. rhamnosus CNCM I-3690 vs. OP50,3 days"	50	275	756	29469	6.26E-12	0.000000143	1.58E-10	"B0286.3,C01B10.6,scav-1,C05D12.3,C06H5.6,nrf-6,C14A4.6,C18A11.3,C18E9.5,C26B9.5,C49C3.4,mrp-3,F10F2.2,F21F8.4,ceh-60,pcp-3,pcp-2,F27E5.1,hpo-34,spp-16,F35E12.6,F44E7.5,F56C9.7,dsc-4,crn-6,pes-22,K12H4.7,LLC1.2,M28.10,ugt-47,R07E3.1,R09H10.3,R10H10.3,T16G12.1,ver-2,T19D12.1,T20D3.2,T21H3.1,lbp-7,pgrn-1,fat-6,haf-4,Y106G6H.1,Y43F8C.13,Y49E10.18,ads-1,Y66H1A.5,ZK1320.2,aco-1,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/23300685
Mutants	down by crtc-1 and aak-2 mutant (Burkewitz)	53	275	873	29469	7.53E-12	0.000000173	1.88E-09	"B0286.3,scav-1,C05D12.3,C06H5.6,nrf-6,math-4,C15C8.3,C23H4.7,pmp-1,ent-6,C52B11.5,mrp-3,F09G2.1,F10F2.2,gst-6,F16F9.4,F18F11.1,F21D5.3,math-26,ifc-1,aqp-4,F49C12.7,F52G2.3,F53H8.3,dct-18,pept-1,pes-22,catp-5,ugt-47,R04E5.2,R07E3.1,R09F10.1,R09H10.5,R193.2,T06A1.5,T16G12.1,T19D12.1,T27A1.5,haf-4,dct-11,W07G4.5,Y106G6H.1,Y113G7B.12,Y43F8C.13,ads-1,Y54F10AM.8,Y66H1A.5,fard-1,ZC416.6,ugt-6,ZK1307.1,aco-1,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/25723162
Mutants	"down by skn-1 mutant, normal culture"	32	275	231	29469	1.13E-10	0.000000259	2.75E-11	"ptps-1,scav-1,lmp-2,lec-9,ugt-48,C26B9.5,dod-24,C49C3.4,flr-1,gst-6,F21F8.4,pcp-3,pcp-2,cat-4,aqp-4,irg-3,nep-17,F55G11.4,K10B2.2,K10C2.1,asah-1,K12H4.7,galt-1,gpx-7,R04E5.2,T16G12.1,W05E10.1,Y102A11A.3,Y32F6A.5,fbxa-32,aco-1,asm-2"	http://www.ncbi.nlm.nih.gov/pubmed/19575768
Chemicals/stress	"UP by vitamin D3, skn-1 regulated"	32	275	231	29469	1.13E-10	0.000000259	2.75E-11	"ptps-1,scav-1,lmp-2,lec-9,ugt-48,C26B9.5,dod-24,C49C3.4,flr-1,gst-6,F21F8.4,pcp-3,pcp-2,cat-4,aqp-4,irg-3,nep-17,F55G11.4,K10B2.2,K10C2.1,asah-1,K12H4.7,galt-1,gpx-7,R04E5.2,T16G12.1,W05E10.1,Y102A11A.3,Y32F6A.5,fbxa-32,aco-1,asm-2"	https://www.ncbi.nlm.nih.gov/pubmed/27783938
Mutants	down by mir-58 & mir-80 mutant	41	275	476	29469	3.06E-12	7.01E-08	7.37E-10	"B0286.3,scav-1,amt-4,C14A4.6,lec-9,C18A11.3,ugt-48,twk-26,C40H1.7,ent-6,E02H4.7,klo-2,cln-3.1,scav-4,F21F8.4,F35C8.5,F35E12.6,F49C12.7,F53H8.3,dct-18,asp-3,sdz-24,galt-1,gpx-7,R07E3.1,T05E7.1,T06A1.5,pgrn-1,T25G12.6,T27A1.5,fat-6,W02G9.4,haf-4,W05E10.1,Y106G6H.1,Y34B4A.9,Y51F10.7,Y54F10AM.8,Y54G9A.4,ugt-6,aqp-10"	http://www.ncbi.nlm.nih.gov/pubmed/26232411
Mutants	Activated by glp-1 mutant (Germ cell absence)	62	275	1303	29469	6.3E-11	0.00000144	1.5E-09	"B0286.3,scav-1,C06H5.6,C14C6.5,lec-9,ugt-48,C26B9.5,spp-8,ftn-1,mrp-3,F01D5.2,F08D12.3,F10F2.2,gst-6,F17B5.1,F21F8.4,pcp-3,pcp-2,F27E5.1,F35C8.5,F35E12.6,ifc-1,clec-165,btb-16,F42A10.6,lipl-2,F49C12.7,F52G2.3,irg-3,F55G11.4,sdz-24,asah-1,K11H12.11,PDB1.1,R07E3.1,R08E3.2,fpn-1.2,R09F10.1,pho-8,math-38,T16G12.1,T19D12.1,pgrn-1,T25G12.6,W02B12.4,W02G9.4,haf-4,W07G4.5,Y105C5A.24,zig-9,Y119D3B.13,Y17D7B.7,Y34B4A.5,Y39H10B.2,Y40H7A.11,Y43F8C.13,clec-81,Y70C5A.3,ZC196.5,ZK1320.2,asm-2,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/26196144
Chemicals/stress	down by heat-shock (McCarroll)	32	275	247	29469	9.11E-11	0.00000209	2.15E-09	"C01H6.4,amt-4,C15B12.1,C15C8.3,C25F9.4,fbxa-57,C31H5.6,mrp-3,cgt-2,pcp-3,cat-4,hrg-4,btb-16,F49C12.7,dct-18,tmem-135,pept-1,K04F10.1,K10C2.1,R09H10.5,R10H10.3,nhr-106,T05E12.3,T05E7.1,T16G1.6,T19D12.1,T21C9.6,lbp-7,T25C12.3,fard-1,ZC416.6,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/14730301
Mutants	"down by elt-2 null, L1"	26	275	130	29469	9.48E-11	0.00000217	2.22E-08	"scav-1,C15C8.3,C26B9.5,C26C6.9,spp-8,F13D12.6,asp-5,spp-16,irg-3,F58B4.5,K10C2.1,asah-1,R07E3.1,R09F10.1,R10H10.3,ver-2,T21C9.6,T21H3.1,haf-4,clec-50,asp-1,Y43F8C.13,Y54F10AM.8,ZK1320.2,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/19111532
Tissue	Intestine-enriched mRNA tag (Pauli)	44	275	589	29469	1.04E-09	0.00000239	2.42E-08	"ptps-1,C01H6.4,scav-1,C05D12.4,lmp-2,C14A4.7,C15B12.1,C15C8.3,math-14,C26B9.5,C29F9.2,C31H5.6,pmp-1,D1005.4,gst-6,F13D12.6,nhr-179,F21D5.3,F27E5.1,cat-4,F35C8.5,F35E12.6,ifc-1,btb-16,aqp-4,F58B4.5,mpst-3,K04F10.1,crn-6,pes-22,asah-1,gpx-7,ugt-47,R09H10.3,nhr-106,T05B11.1,clec-26,lbp-7,pgrn-1,dct-11,W07G4.5,ZC196.5,ZK1307.1,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/16354718
Mutants	UP by glh-1 mutant (Knutson)	45	275	625	29469	1.18E-09	0.000000271	2.71E-08	"C01B10.6,C05D12.3,nrf-6,C15C8.3,lec-9,C26B9.5,spp-8,C31H5.6,C49C3.4,aagr-1,F09G2.1,F13D12.6,asp-5,pcp-3,F28B4.3,hpo-34,nep-17,F56A4.2,F56C9.7,asp-3,pes-22,K10C2.1,K12H4.7,LLC1.2,M28.10,R07E3.1,R08E3.2,R09H10.3,R09H10.5,R193.2,spp-5,T16G12.1,T20D3.2,T21H3.1,fat-6,clec-218,W03A5.2,Y102A11A.3,clec-209,Y32F6A.5,asp-1,ads-1,Y54F10AM.8,haf-9,lipl-5"	https://www.ncbi.nlm.nih.gov/pubmed/28258184
Mutants	UP by P-granule RNAi (Knutson)	80	275	2253	29469	1.29E-09	0.00000296	2.93E-09	"C01B10.6,C05D12.3,amt-4,C06H5.6,nrf-6,lec-9,C17F4.7,C26B9.5,spp-8,dod-24,pmp-1,C49C3.4,ftn-1,D2045.8,aagr-1,nhr-121,F09G2.1,F10F2.2,F13D12.6,F21D5.3,asp-5,pcp-3,pcp-2,F27E5.1,F28B4.3,hpo-34,F49C12.14,F49C12.7,F52E1.14,nep-17,F55G11.4,F56A4.2,F56C9.7,dct-18,asp-3,dsc-4,pes-22,K10C2.1,asah-1,K12H4.7,LLC1.2,M28.10,PDB1.1,R07E3.1,R08E3.2,R09D1.10,R09H10.3,R09H10.5,R193.2,T04A8.5,T05B11.1,spp-5,T16G12.1,T20D3.2,T21H3.1,T25C12.3,fat-6,clec-218,clec-50,W05E10.1,dct-11,W07G4.5,Y113G7B.12,zig-9,Y119D3B.13,clec-209,Y32F6A.4,Y32F6A.5,Y34B4A.9,Y39H10B.2,Y43F8C.13,ads-1,Y51F10.7,Y54F10AM.8,Y66H1A.5,ZC416.6,ZK1307.1,ZK1320.2,haf-9,lipl-5"	https://www.ncbi.nlm.nih.gov/pubmed/28258184
Mutants	down by nhr-8(hd117) mutant	31	275	228	29469	1.39E-09	0.00000319	3.12E-09	"odd-1,B0286.3,C01B10.4,amt-4,C17F4.7,C23H4.7,fbxa-6,D2045.8,nhr-121,F10F2.2,F14B6.6,F17B5.1,cgt-2,F35C8.5,ifc-1,btb-16,F40G9.5,F49C12.14,F58B4.5,M04C9.4,fpn-1.2,T04A8.5,T05E7.1,T27A1.5,haf-4,Y20C6A.1,Y54F10AM.8,daao-1,ugt-6,ZK1240.9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/23931753
DAF/Insulin/food	UP Food vs. Starve 24H	50	275	819	29469	2.2E-09	0.000000504	4.9E-09	"C01H6.4,C05D12.3,nrf-6,C18A11.3,ugt-48,C26B9.5,C31H5.6,dod-24,pmp-1,ent-6,D2045.8,gst-6,F13D12.6,F21D5.3,F21F8.4,pcp-3,pcp-2,F28B4.3,hpo-34,F35E12.6,F42A10.6,F49C12.14,F53H8.3,nep-17,F55G11.4,F58B4.5,dct-18,dsc-4,crn-6,K10C2.1,K12H4.7,ugt-47,R09H10.5,R193.2,T04A8.5,T05E7.1,T06A1.5,hum-6,T16G1.6,T16G12.1,T19D12.1,lbp-7,T27A1.5,clec-218,haf-4,Y106G6H.1,clec-209,Y43F8C.13,Y54F10AM.6,ZC376.2"	http://www.ncbi.nlm.nih.gov/pubmed/19251593
Chemicals/stress	Down by mercury mid 8H	39	275	458	29469	9.29E-10	0.0000213	2.05E-08	"scav-1,C05D12.3,C14C6.5,lec-9,C18A11.3,C26B9.5,spp-8,aagr-1,klo-2,F14B6.6,hpo-34,F42A10.6,lipl-2,F49C12.14,F53H8.3,nep-17,F55G11.4,F56C9.7,pes-22,asah-1,LLC1.2,gpx-7,R10H10.3,T05E7.1,spp-5,T16G12.1,ver-2,T19D12.1,T21H3.1,T25C12.3,clec-218,clec-50,zig-9,Y119D3B.13,Y34B4A.5,Y34B4A.9,ugt-6,ZK1307.1,aco-1"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
Mutants	down by met-2 set-25 mutant L1	42	275	560	29469	1.4E-10	0.000000322	3.06E-08	"scav-1,C15B12.1,ugt-48,C25F9.4,C40H1.7,aagr-1,E02H9.4,klo-2,flr-1,F17B5.1,pcp-3,pcp-2,ifc-1,btb-16,aqp-4,irg-3,tmem-135,pept-1,sdz-24,K09F6.7,K11H12.11,galt-1,PDB1.1,gpx-7,fpn-1.2,R10H10.3,T05E7.1,T16G12.1,haf-4,clec-50,Y106G6H.1,zig-9,Y34B4A.9,Y43F8C.13,Y49E10.18,Y54F10AM.8,clec-81,Y54G9A.4,ZC376.2,ugt-6,lipl-5,clec-187"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE79597
Mutants	down by xrn-2 RNAi	35	275	351	29469	2.05E-09	0.000047	0.000000444	"ptps-1,lmp-2,amt-4,C15C8.3,C18A11.3,gsto-1,ddo-1,ent-6,C52B11.5,cln-3.1,scav-4,gst-6,nhr-179,hpo-34,hrg-4,F58B4.5,tmem-135,pept-1,K10B2.2,K10C2.1,K12B6.11,gpx-7,ugt-47,R09H10.3,R193.2,T04F3.4,T16G12.1,T25C12.3,fat-6,W05E10.1,acl-7,Y51F10.7,fard-1,ZK1240.9,aco-1"	https://www.ncbi.nlm.nih.gov/pubmed/27631780
Mutants	down by hif-1(ia4) mutant under isp-1(qm150) mutant	49	275	832	29469	3.46E-09	0.00000793	7.38E-08	"odd-1,B0286.3,C08B6.11,C13A10.1,C14A4.6,C14A4.7,C15C8.3,C25F9.4,fbxa-57,C29F9.2,dod-24,twk-26,math-18,fbxa-6,D1005.4,D2045.8,E02H9.4,flr-1,F14B6.6,nhr-179,asp-5,F21F8.4,spp-16,math-26,aqp-4,F52G2.3,dct-18,dsc-4,K11H12.11,galt-1,R07E3.1,nhr-106,T05E7.1,T06A1.5,T16G1.6,T16G12.1,T25C12.3,haf-4,Y34B4A.9,asp-1,Y49E10.18,Y54F10AM.6,Y54F10AM.8,Y66H1A.5,smf-3,daao-1,ZC376.2,ZK1320.2,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/25288734
DAF/Insulin/food	Down N2-Cel-ToRRNAi-fasting	32	275	278	29469	3.48E-09	0.00000797	7.38E-08	"C01B10.6,C15C8.3,C26B9.5,gsto-1,C29F9.2,dod-24,klo-2,F13D12.6,asp-5,F21F8.4,F35E12.6,F42A10.6,lipl-2,F52E1.14,irg-3,F56A4.2,F56C9.7,asp-3,asah-1,K12H4.7,M28.10,R09H10.5,T20D3.2,T21H3.1,fat-6,clec-50,clec-209,Y26D4A.21,Y34B4A.9,Y51F10.7,ugt-6,ZK1320.2"	http://www.ncbi.nlm.nih.gov/pubmed/19079239
Development/Dauer/Aging	UP Embryo vs. Old	53	275	1001	29469	4.24E-10	0.00000973	8.92E-08	"C01B10.6,lmp-2,nrf-6,math-4,C18E9.5,C26B9.5,C31H5.6,C32D5.6,C49C3.10,C49C3.4,C52B11.5,D2045.8,aagr-1,ttr-49,E02C12.8,F08D12.3,F10F2.2,F11D5.7,F18F11.1,pcp-2,F23F12.3,hpo-34,F35C8.5,add-1,F42A10.6,clec-31,F49C12.14,F49C12.7,nep-17,F56C9.7,F58B4.5,asah-1,K12H4.7,LLC1.2,M04C9.4,M28.10,R04E5.2,R09F10.1,T05E12.3,T16G1.6,T20D3.2,T21H3.1,fat-6,clec-218,W02G9.4,dct-11,Y110A2AL.9,Y32F6A.5,Y34B4A.5,Y34B4A.9,clec-81,ZC416.6,ugt-6"	http://www.ncbi.nlm.nih.gov/pubmed/17472752
Mutants	down by dcr-1 RNAi (Rybak-Wolf)	27	275	172	29469	6.74E-09	0.0000154	0.0000014	"C06H5.6,C14C6.5,C23H4.7,spp-8,dod-24,ftn-1,aagr-1,mrp-3,flr-1,F13D12.6,pcp-2,F27E5.1,lipl-2,irg-3,nep-17,asah-1,K12H4.7,T16G12.1,T25G12.6,clec-218,clec-50,Y20C6A.1,acl-7,smf-3,daao-1,ZC376.2,asm-2"	http://www.ncbi.nlm.nih.gov/pubmed/25416952
TF Targets	daf-16 targets (Kumar)	48	275	816	29469	0.000000117	0.000269	0.00000242	"B0286.3,scav-1,amt-4,lec-9,C17F4.7,C23H4.7,C26C6.9,twk-26,C52B11.5,ftn-1,mrp-3,scav-4,F17B5.1,F21F8.4,ceh-60,cat-4,ifc-1,F44E7.5,F52E1.14,F52H2.3,F58B4.5,mpst-3,asp-3,tmem-135,pept-1,K04F10.1,fil-2,galt-1,M28.10,PDB1.1,R04E5.2,R08E3.2,R09F10.1,R09H10.3,T04A8.5,T05E7.1,spp-5,clec-50,dct-11,W07G4.5,Y105C5A.24,asp-1,Y51F10.7,Y62H9A.15,aqp-10,aco-1,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/26539642
Mutants	down by ife-1 mutant non-polysome	50	275	900	29469	1.37E-08	0.0000313	0.000000028	"B0286.3,C05D12.3,lmp-2,C17F4.7,C26B9.5,gsto-1,C29F9.2,ddo-1,C49C3.4,ftn-1,F08D12.3,gst-6,F17B5.1,F18F11.1,F21F8.4,pcp-3,hpo-34,spp-16,cat-4,ifc-1,nspb-3,F56C9.7,dct-18,dsc-4,pept-1,pes-22,sdz-24,asah-1,PDB1.1,R09H10.3,R10H10.3,pho-8,T04F3.4,T05B11.1,T19D12.1,lbp-7,pgrn-1,W02G9.4,haf-4,Y32F6A.4,Y34B4A.5,Y34B4A.9,clec-70,Y49E10.18,ads-1,Y51F10.7,Y66H1A.5,Y70C5A.3,ZK1320.2,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/26542024
Mutants	"down lin-35 mutant(n745, NULL) L1"	46	275	745	29469	0.00000017	0.00039	0.00000345	"B0286.3,C01B10.6,C15C8.3,spp-8,twk-26,ddo-1,ftn-1,D2045.8,aagr-1,F01D5.2,cln-3.1,F10F2.2,scav-4,F21F8.4,pcp-3,pcp-2,F27E5.1,spp-16,F35E12.6,nspb-3,F40G9.5,F44E7.5,F49C12.7,F53H8.3,pes-22,sdz-24,asah-1,M04C9.4,gpx-7,R09D1.10,R09H10.5,pho-8,T04A8.5,T05E7.1,T06A1.5,T16G12.1,T19D12.1,fat-6,Y102A11A.3,Y113G7B.12,zig-9,clec-70,acl-7,Y51F10.7,fard-1,ugt-6"	http://www.ncbi.nlm.nih.gov/pubmed/17368442
Chemicals/stress	UP by mianserin but not aging on day 5	45	275	729	29469	5.72E-09	0.00131	0.0000115	"ptps-1,C01B10.6,C13A10.1,C17F4.7,C26C6.9,D1005.4,aagr-1,E02H9.4,F10F2.2,gst-6,F13D12.6,F18F11.1,F21D5.3,asp-5,F27E5.1,F28B4.3,spp-16,btb-16,aqp-4,F40G9.5,lipl-2,irg-3,F58B4.5,dsc-4,K10B2.2,LLC1.2,R09F10.1,nhr-106,T02B11.8,spp-5,T20D3.2,pgrn-1,T27A1.5,fat-6,W02G9.4,haf-4,clec-50,zig-9,Y32F6A.5,Y39H10B.2,Y54F10AM.8,Y62H9A.15,Y66H1A.5,ZK1320.2,aqp-10"	http://www.ncbi.nlm.nih.gov/pubmed/26623667
Mutants	down by cco-1 RNAi (Merkwirth)	59	275	1342	29469	6.63E-08	0.00152	0.0000132	"ptps-1,clec-225,C01H6.4,C05D12.4,C06H5.6,C14C6.5,C15B12.1,C17F4.7,C26B9.5,C29F7.1,C32D5.6,pmp-1,D2045.8,aagr-1,E02H4.7,E02H9.4,nhr-121,F01D5.2,F11D5.7,F18F11.1,F23F12.3,F35C8.5,F40G9.5,F49C12.14,F49C12.7,F52G2.3,irg-3,F55G11.4,mpst-3,K09F6.6,K12H4.7,M04C9.4,mocs-1,R09H10.3,math-35,nhr-106,T04F3.4,T05E7.1,spp-5,ver-2,clec-26,lbp-7,T25G12.6,fat-6,clec-218,clec-50,dct-11,Y119D3B.13,Y32F6A.5,Y40H7A.11,Y43F8C.13,ads-1,Y51F10.7,Y62H9A.15,ZC196.5,ZC416.6,ugt-6,ZK1307.1,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/27133168
DAF/Insulin/food	Down metr-1 strain fed Comamonas DA1877	56	275	1213	29469	0.00000111	0.00255	0.0000022	"ptps-1,C05D12.3,lmp-2,nrf-6,C14C11.4,C15C8.3,spp-8,C29F7.1,C32D5.6,math-18,C40H1.7,pmp-1,aagr-1,E02C12.8,klo-2,F01D5.2,F09A5.1,scav-4,F11D5.7,gst-6,pcp-2,F27E5.1,cat-4,ifc-1,nspb-3,aqp-4,F42A10.6,lipl-2,F49C12.14,F49C12.7,F52H2.3,irg-3,nep-17,F56A4.2,F58B4.5,crn-6,sdz-24,asah-1,fil-2,tag-260,ugt-47,fpn-1.2,math-35,T05E7.1,T16G1.6,T16G12.1,T19D12.1,lbp-7,clec-50,clec-209,Y32F6A.4,Y34B4A.5,Y34B4A.9,Y49E10.18,Y70C5A.3,asm-2"	http://www.ncbi.nlm.nih.gov/pubmed/23540702
Development/Dauer/Aging	Early stage nodes	30	275	265	29469	0.000000188	0.00431	0.00000368	"amt-4,C14C11.4,C15B12.1,C18A11.3,C18E9.5,C25F9.9,C26B9.5,C32D5.6,math-18,pmp-1,C49C3.4,cgt-2,pcp-2,F23F12.3,clec-165,F38A1.9,F53H8.3,F58B4.5,K10C2.1,R08E3.2,R10E8.7,R10H10.3,T05E7.1,hum-6,T19D12.1,clec-26,T25C12.3,clec-218,haf-4,ZC376.2"	http://www.ncbi.nlm.nih.gov/pubmed/12620986
Tissue	Endoderm genes	35	275	417	29469	0.000000552	0.00127	0.000107	"scav-1,C06H5.6,C14A4.6,C14A4.7,C15B12.1,C17F4.7,C29F7.1,pmp-1,mrp-3,F18F11.1,F38A1.9,aqp-4,F53H8.3,dct-18,dsc-4,pept-1,crn-6,catp-5,mocs-1,R07E3.1,R09F10.1,R09H10.3,R10E8.1,T06A1.5,lbp-7,pgrn-1,T27A1.5,dct-11,Y106G6H.1,Y34B4A.9,Y43F8C.13,Y54F10AM.8,Y62H9A.15,fard-1,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/25487147
