Category	Term	Counts	ListSize	PopHit	Pop.Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Mutants	"down by dpy-21(e428) mutant, L3 (Lau)"	34	185	379	29469	6.18E-13	1.42E-08	1.46E-10	"col-145,nspb-10,C02E7.6,C02E7.7,C04G6.2,col-125,C39B5.5,col-180,col-161,F10D11.6,F20D6.5,col-133,col-155,H10E21.4,K01D12.9,col-77,R07E5.4,R12E2.14,R12E2.15,R12E2.7,T01G5.1,col-157,grd-6,T19C3.2,W06A11.1,col-120,col-162,lact-8,Y47D7A.13,Y47D7A.15,col-71,grl-16,ZK180.5,ZK180.6"	https://www.ncbi.nlm.nih.gov/pubmed/27777629
Mutants	UP by cpf-1 RNAi	30	185	263	29469	1.41E-11	3.23E-08	3.3E-11	"col-145,C39B5.5,C42D4.3,col-180,col-161,col-91,col-12,col-13,col-60,col-81,col-139,col-133,col-159,col-104,col-49,col-129,col-77,T06E4.12,col-146,col-157,col-142,col-92,col-162,col-109,Y47D7A.13,col-71,Y51H7C.13,col-48,rol-1,bli-6"	http://www.ncbi.nlm.nih.gov/pubmed/27124504
Chemicals/stress	Down by MWCNT 24H vs. 0H	52	185	1264	29469	3.52E-11	8.07E-10	8.15E-11	"col-149,col-145,B0310.6,ttr-18,nspb-10,col-39,col-7,col-62,col-180,C45B2.2,col-161,E01G4.6,dct-5,col-91,ugt-41,col-12,col-13,col-60,col-81,col-139,decr-1.1,col-133,col-159,col-160,ttr-31,col-104,ugt-13,col-49,col-129,col-77,R07E3.4,grd-14,phat-4,col-142,col-141,grd-6,ugt-9,toh-1,col-88,col-120,col-162,Y47D7A.13,col-71,col-137,Y51H7C.13,rol-1,Y58A7A.1,dao-4,col-97,ZK180.5,ZK180.6,col-63"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE24847
Mutants	down by mir-58 mutant	38	185	569	29469	9.74E-12	0.000000223	2.23E-09	"nspb-10,C39B5.5,col-180,col-14,col-161,E01G4.6,col-130,col-91,col-12,col-13,pes-8,col-60,col-81,col-139,col-133,col-159,col-104,col-49,col-129,col-77,col-147,col-146,col-170,col-92,col-88,col-120,col-162,col-109,Y47D7A.15,col-71,col-137,Y51H7C.13,col-48,rol-1,dao-4,col-97,col-63,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/26232411
Mutants	"down consistently by in let-7(n2853), lin-41(xe11) and lin-41(xe11); let-7(n2853)"	20	185	69	29469	1.97E-10	4.51E-08	4.47E-09	"C04G6.2,col-14,E01G4.6,col-60,col-81,col-139,col-104,col-49,col-129,T10E9.3,col-88,col-120,col-109,col-71,col-137,col-48,rol-1,dao-4,col-97,col-63"	https://www.ncbi.nlm.nih.gov/pubmed/28111013
Mutants	Down tdp-1 mutant	65	185	2281	29469	1.17E-10	0.00000269	2.64E-09	"col-149,col-145,col-10,ttr-18,C02E7.6,C02E7.7,abu-8,C05E7.2,gpx-5,col-125,col-107,acs-19,col-180,C45B2.2,col-161,E01G4.6,dct-5,col-91,ifb-1,F10D11.6,ugt-41,F15B9.8,F15E11.1,F35H10.10,ram-2,grl-4,F48G7.5,F53B1.4,col-154,ttr-31,col-104,H10E21.4,K01D12.9,tyr-2,R12E2.14,R12E2.15,R12E2.7,grd-14,T01D1.3,phat-4,col-147,col-167,T10E9.3,col-157,grd-6,T19C3.2,ugt-9,mup-2,rnr-1,pqn-74,ins-33,col-120,col-109,Y47D3B.6,Y47D7A.13,grl-5,col-71,Y51H7C.13,col-48,grl-16,col-97,abu-14,ZK180.5,ZK180.6,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/22232551
Chemicals/stress	"UP by hypoxia at 3h, neurons"	21	185	92	29469	1.78E-10	0.00000408	3.96E-08	"col-107,col-14,col-130,col-91,col-12,col-13,col-60,col-154,col-104,K01D12.9,col-77,R12E2.15,col-168,col-167,col-88,col-162,Y47D7A.13,col-71,Y51H7C.13,grl-16,col-97"	https://www.ncbi.nlm.nih.gov/pubmed/28495447
Chemicals/stress	Down by 0.5mgl CPF	32	185	381	29469	2.26E-09	0.000000519	4.99E-08	"clec-52,abu-8,C45B2.2,E01G4.6,ifb-1,F15E11.1,col-12,pes-8,col-60,col-81,col-139,col-104,col-49,col-129,col-77,R12E2.7,T06E4.8,T19C3.2,col-88,col-120,col-109,Y47D3B.6,Y47D7A.15,col-71,Y51H7C.13,col-48,rol-1,dao-4,col-97,col-63,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/20808445
Chemicals/stress	UP by D-glucosamine	49	185	1217	29469	4.26E-10	0.000000978	9.28E-09	"B0280.7,C02E7.6,C02E7.7,abu-8,C15A11.4,col-14,C53A5.2,ifb-1,F10D11.6,F15B9.8,pes-8,chw-1,F35H10.10,ram-2,F53B1.4,col-121,col-104,arrd-10,H10E21.4,dpy-14,K01D12.9,ttr-2,nas-3,R12E2.14,R12E2.15,R12E2.7,R74.2,phat-4,T12A2.1,T19C3.2,T21C9.9,ptr-16,W01F3.1,pqn-74,col-109,Y41D4B.6,Y47D3B.6,Y47D7A.13,grl-5,Y48G1BR.1,col-48,grl-16,Y71G12B.25,col-97,abu-14,ZK180.5,ZK180.6,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/24714520
Mutants	down by ham-3 RNAi	36	185	546	29469	4.29E-10	0.000000984	9.28E-09	"C02E7.6,C02E7.7,C05E7.2,col-125,col-180,F08F3.4,col-91,F15B9.8,ram-2,decr-1.1,F53F1.4,cut-2,col-154,col-155,K01D12.9,ttr-2,R12E2.14,R12E2.15,R12E2.7,col-146,col-168,col-169,col-170,T10E9.3,col-157,grd-6,W01A8.6,W05B2.7,col-162,lact-8,grsp-1,Y47D7A.13,grl-16,col-97,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/26739451
Mutants	UP by smgl-1 depletion	59	185	1892	29469	5.65E-09	0.0000013	0.000000121	"B0222.5,B0280.7,nspb-10,abu-8,doxa-1,C06E8.5,col-62,C42D4.3,C45B2.2,E01G4.6,F08F3.4,col-130,F10D11.6,ugt-41,col-12,col-13,F20D6.5,sir-2.3,F53F1.4,cut-2,ttr-31,arrd-10,ugt-13,K02E11.10,nas-3,col-49,R07E3.4,R12E2.15,R74.2,grd-14,tbb-6,phat-4,pqn-63,T06E4.12,T06E4.14,col-146,T06E4.8,T06E4.9,grd-6,ugt-9,T20D4.4,T20D4.5,pqn-74,grd-13,grsp-1,clec-174,Y47D3B.6,col-71,Y51H7C.13,col-48,rol-1,grl-16,dao-4,abu-14,ZK180.5,ZK180.6,col-63,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/23828042
Mutants	"down lin-35 mutant(n745, NULL) L1"	40	185	745	29469	1.03E-09	0.0000236	0.000000219	"col-145,nspb-10,C05E7.2,C06E8.5,col-39,gpx-5,col-62,dct-5,col-91,F15E11.1,col-12,col-13,pes-8,F20D6.5,col-60,F28H7.8,col-81,ram-2,col-139,grl-4,decr-1.1,F48G7.5,F53B1.4,col-159,col-160,K01D12.9,tyr-2,K10H10.4,col-129,col-77,T01G5.1,col-146,col-142,col-141,hsp-12.1,W01A8.6,pqn-72,gln-3,Y37E11B.7,grl-5"	http://www.ncbi.nlm.nih.gov/pubmed/17368442
Mutants	UP by cep-1	21	185	100	29469	0.000000011	0.00000251	0.000000023	"C02E7.6,C02E7.7,C06E8.5,col-107,ugt-41,F15B9.8,col-60,ugt-13,K02E11.10,col-49,R12E2.7,T10E9.3,grd-6,T19C3.2,col-162,Y37E11B.7,grl-5,col-137,col-97,abu-14,ZK180.6"	http://www.ncbi.nlm.nih.gov/pubmed/24586177
Tissue	WT-Pico Pan-neural Depleted Genes	49	185	1278	29469	3.49E-08	0.00000801	7.28E-08	"col-149,col-145,ttr-18,C02E7.6,abu-8,C05E7.2,col-180,C45B2.2,col-161,ifb-1,F10D11.6,col-12,col-13,F35H10.10,ram-2,F41F3.3,col-139,grl-4,decr-1.1,F53F1.4,cut-2,col-159,col-160,ttr-31,ugt-13,ttr-2,phat-4,col-147,col-168,col-167,col-157,col-142,hsp-12.1,mup-2,grd-13,ins-33,gln-3,Y37E11B.7,col-109,clec-174,Y47D3B.6,Y47D7A.15,grl-5,grl-16,Y71H2AM.13,abu-14,ZK180.5,ZK180.6,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/18284693
Mutants	UP let-418 RNAi	38	185	679	29469	4.74E-09	0.000109	9.79E-08	"abu-8,C05E7.2,C06E8.5,col-39,C42D4.3,col-180,col-14,col-161,dct-5,col-130,col-91,F10D11.6,col-12,col-13,col-81,ram-2,col-104,col-49,col-77,lips-17,pqn-63,T12A2.1,grd-6,T21C9.9,toh-1,W01A8.6,pqn-72,pqn-74,col-120,col-162,col-109,Y47D3B.6,Y47D7A.13,col-48,grl-16,col-97,abu-14,ZK180.5"	http://www.ncbi.nlm.nih.gov/pubmed/21060680
Development/Dauer/Aging	Age-related	45	185	1066	29469	9.7E-09	0.0000222	0.00000199	"col-149,clec-52,col-145,col-10,ttr-18,col-39,col-7,col-62,col-125,col-107,col-180,col-14,col-161,col-130,col-91,ifb-1,ugt-41,F15E11.1,col-12,col-13,col-60,ttm-2,col-81,col-139,col-133,col-154,col-155,col-159,col-160,ttr-2,col-129,col-77,R07E3.4,tbb-6,col-146,col-168,col-157,col-142,col-141,col-94,col-92,col-88,col-120,col-97,col-63"	http://www.ncbi.nlm.nih.gov/pubmed/18662544
Chemicals/stress	down by UV and TiO2 (Choi)	58	185	1935	29469	0.000000116	0.000266	0.000000236	"clec-52,ttr-18,C02E7.6,C02E7.7,abu-8,C05E7.2,gpx-5,F08F3.4,col-130,F10D11.6,F15B9.8,F15E11.1,ttm-2,F35H10.10,ram-2,F41F3.3,grl-4,F53B1.4,cut-2,col-121,ttr-31,col-104,arrd-10,H10E21.4,dpy-14,K01D12.9,tyr-2,K10H10.4,R07E5.4,R12E2.14,R12E2.15,R12E2.7,T01D1.3,phat-4,col-169,col-170,ptr-16,hsp-12.1,toh-1,W01F3.1,pqn-74,gln-3,Y37E11B.7,col-109,Y41D4B.6,clec-174,Y47D3B.6,Y47D7A.13,grl-5,col-48,Y58A7A.1,grl-16,hex-5,Y71H2AM.13,col-97,abu-14,ZK180.5,wrt-4"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE84441
Tissue	Larval A-class enriched	31	185	398	29469	0.000000134	0.000306	0.00000269	"C02E7.6,C02E7.7,C05E7.2,C42D4.3,col-180,col-14,col-161,col-130,F10D11.6,ram-2,F41F3.3,cut-2,col-104,H10E21.4,col-77,R12E2.14,R12E2.15,R12E2.7,grd-14,tbb-6,pqn-63,grd-6,col-109,Y47D3B.6,Y47D7A.13,col-48,grl-16,col-97,abu-14,ZK180.5,ZK180.6"	http://www.ncbi.nlm.nih.gov/pubmed/17612406
Chemicals/stress	Down by pRJ-Fr.5	28	185	295	29469	0.000000154	0.000354	0.00000308	"B0280.7,C02E7.6,C04G6.2,C45B2.2,col-14,E01G4.6,col-130,pes-8,col-133,F53B1.4,col-155,col-104,K02E11.10,nas-3,col-49,R74.2,T19C3.2,ptr-16,col-109,Y47D7A.15,grl-5,col-137,Y51H7C.13,Y71G12B.25,dao-4,col-97,ZK180.6,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/21858156
DAF/Insulin/food	UP Food vs. Starve 24H	40	185	819	29469	0.000000315	0.0000722	0.000000622	"B0310.6,nspb-10,C02E7.6,C02E7.7,abu-8,col-14,F10D11.6,ugt-41,F15B9.8,nlp-24,F53B1.4,F53F1.4,cut-2,col-104,H10E21.4,ugt-13,K01D12.9,R07E5.4,lips-17,R12E2.14,R12E2.15,R12E2.7,T06E4.8,col-157,grd-6,T19C3.2,ugt-9,pqn-74,ins-33,col-109,clec-174,Y47D3B.6,grl-5,col-48,Y58A7A.1,col-97,abu-14,ZK180.5,ZK180.6,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/19251593
DAF/Insulin/food	down by starved (Mueller)	51	185	1504	29469	6.96E-08	0.0016	0.0000136	"col-149,B0280.7,B0310.6,C02E7.6,C02E7.7,C42D4.3,col-180,C45B2.2,col-14,F08F3.4,F10D11.6,F11E6.4,F15B9.8,F15E11.1,chw-1,F35H10.10,F41F3.3,col-133,F53B1.4,F53F1.4,cut-2,col-154,col-155,col-104,arrd-10,H10E21.4,K01D12.9,R07E5.4,R12E2.14,R12E2.15,R12E2.7,grd-14,phat-4,T19C3.2,ptr-16,hsp-12.1,rnr-1,W01F3.1,ins-33,col-109,Y47D3B.6,Y47D7A.13,grl-5,col-48,Y58A7A.1,grl-16,col-97,abu-14,ZK180.5,ZK180.6,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Mutants	UP by egl-9;vhl-1 mutant (Albores)	33	185	505	29469	8.03E-08	0.000184	0.00000156	"col-149,clec-52,col-145,col-39,col-7,col-62,col-125,C42D4.3,col-180,col-161,col-130,col-91,col-12,col-13,pes-8,ram-2,col-133,col-159,col-160,tyr-2,col-147,col-146,col-168,col-167,col-170,rnr-1,pqn-72,pqn-74,col-92,col-162,Y47D7A.13,Y47D7A.15,ZK180.5"	http://www.biorxiv.org/content/early/2017/03/02/112920.1
Mutants	UP by nipi-3 mutant (McEwan)	27	185	281	29469	8.14E-08	0.00187	0.0000157	"col-145,C02E7.6,C02E7.7,col-39,col-7,C42D4.3,col-161,E01G4.6,col-130,col-91,pes-8,F41F3.3,col-104,tyr-2,col-77,R12E2.14,R12E2.15,R12E2.7,tbb-6,grd-6,W05B2.7,col-88,col-120,col-109,Y47D7A.13,col-48,ZK180.5"	https://www.ncbi.nlm.nih.gov/pubmed/27927200
Other	SL2-Enriched total	87	185	4707	29469	0.00000158	0.0000363	0.00000302	"col-149,clec-52,B0222.5,col-145,col-10,ttr-18,nspb-10,C02E7.6,C02E7.7,doxa-1,C06E8.5,col-39,col-7,col-62,col-125,col-107,acs-19,C42D4.3,col-180,C45B2.2,col-14,col-161,E01G4.6,F08F3.4,col-130,col-91,ifb-1,F10D11.6,F15B9.8,F15E11.1,col-12,col-13,F20D6.5,col-60,chw-1,ttm-2,F28H7.8,F35H10.10,col-81,ram-2,col-139,F48G7.5,col-133,F53B1.4,F53F1.4,cut-2,col-154,col-155,col-121,col-159,col-160,ttr-31,ttr-2,tyr-2,col-49,ddb-1,col-77,R07E3.4,R12E2.14,R12E2.15,R12E2.7,R74.2,T01D1.3,tbb-6,col-146,T06E4.9,col-168,T10E9.3,col-157,col-142,col-141,T20D4.4,ptr-16,hsp-12.1,mup-2,W01A8.6,pqn-72,col-94,col-92,col-88,lact-8,hex-5,col-97,ZK180.5,ZK180.6,col-63,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/12075352
DAF/Insulin/food	Down metr-1 strain fed Comamonas DA1877	46	185	1213	29469	0.000000202	0.000464	0.00000383	"col-149,B0222.5,ttr-18,col-39,col-7,col-62,C42D4.3,col-180,C44C10.3,C45B2.2,col-161,F08F3.4,col-91,ifb-1,F11E6.4,F15E11.1,F20D6.5,col-81,ram-2,F41F3.3,col-139,decr-1.1,ttr-31,col-129,col-77,lips-17,grd-14,col-147,col-168,col-167,col-169,col-170,col-142,col-141,ugt-9,T20D4.4,T20D4.5,mup-2,W01F3.1,ins-33,gln-3,col-162,Y47D7A.13,Y51H7C.13,col-48,hex-5"	http://www.ncbi.nlm.nih.gov/pubmed/23540702
Mutants	down by tdp-1(ok803) mutant	39	185	821	29469	0.00000333	0.000764	0.00000626	"C02E7.6,C02E7.7,abu-8,col-39,C15A11.4,col-7,col-62,col-130,col-91,col-81,col-139,grl-4,col-133,col-159,tyr-2,col-129,phat-4,pqn-63,T06E4.12,T06E4.14,T06E4.8,T06E4.9,grd-6,toh-1,pqn-74,col-94,col-92,W05B2.7,Y47D3B.6,Y47D7A.13,Y47D7A.15,Y48G1BR.1,col-71,col-137,Y51H7C.13,grl-16,abu-14,ZK180.5,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/25391662
Mutants	down by elo-5 mutant under C13ISO	45	185	1176	29469	0.000000466	0.00107	0.00000869	"col-149,clec-52,B0280.7,C02E7.6,C02E7.7,C04G6.2,col-180,col-161,E01G4.6,dct-5,col-130,col-91,F10D11.6,F11E6.4,F15B9.8,pes-8,chw-1,ttm-2,F35H10.10,F41F3.3,F53B1.4,ttr-31,H10E21.4,col-77,R07E5.4,lips-17,R12E2.14,R12E2.15,R12E2.7,grd-14,T12A2.1,T19C3.2,ptr-16,rnr-1,W01A8.6,pqn-72,ins-33,col-162,Y47D7A.13,grl-5,Y58A7A.1,grl-16,ZK180.5,ZK180.6,wrt-4"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE64973
DAF/Insulin/food	UP by rapamycin under eat-2 mutant	25	185	238	29469	0.00000051	0.0117	0.00000944	"col-10,col-107,F11E6.4,col-12,col-13,col-139,grl-4,col-133,col-154,col-155,col-159,col-160,ttr-31,R07E5.4,col-147,col-146,col-168,col-167,col-169,col-170,col-142,col-94,col-92,clec-174,Y58A7A.1"	http://www.ncbi.nlm.nih.gov/pubmed/26676933
Mutants	Down daf-8 mutant	34	185	583	29469	0.000000542	0.0124	0.00000994	"C02E7.6,C02E7.7,col-107,C42D4.3,C45B2.2,col-14,col-161,F08F3.4,col-91,F10D11.6,col-12,col-13,F20D6.5,ram-2,F41F3.3,F53B1.4,F53F1.4,cut-2,col-155,col-104,arrd-10,K01D12.9,R12E2.14,R12E2.15,R12E2.7,R74.2,grd-14,T01D1.3,Y47D7A.13,Y71G12B.25,col-97,ZK180.5,ZK180.6,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/15380030
Mutants	down by oga-1 (ok1207) mutant	32	185	500	29469	0.00000076	0.00174	0.0000138	"B0280.7,C04G6.2,E01G4.6,F10D11.6,F15B9.8,pes-8,F53B1.4,cut-2,H10E21.4,R07E5.4,R12E2.14,R12E2.15,pqn-63,T19C3.2,ptr-16,W01A8.6,col-109,lact-8,Y47D3B.6,Y47D7A.13,grl-5,Y51H7C.13,col-48,rol-1,grl-16,dao-4,col-97,abu-14,ZK180.5,ZK180.6,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/25474640
Mutants	UP spr-5 mutant vs. N2 (all)	30	185	419	29469	8.49E-08	0.00195	0.000153	"col-149,col-39,C42D4.3,C45B2.2,ugt-41,F15E11.1,col-13,col-60,col-81,col-133,F53F1.4,col-154,col-155,col-159,col-160,col-104,nas-3,col-49,col-129,R07E5.4,grd-14,col-157,T21C9.9,col-94,col-92,col-88,col-120,col-71,rol-1,col-63"	http://www.ncbi.nlm.nih.gov/pubmed/19379696
Chemicals/stress	Changed by nitric oxide (NO) treatment under hsf-1 (SY441) mutant	19	185	99	29469	0.0000159	0.00366	0.000286	"C04G6.2,col-14,F15B9.8,F41F3.3,F53B1.4,col-104,K02E11.10,col-49,T19C3.2,Y37E11B.7,col-109,grl-5,col-48,rol-1,dao-4,col-97,ZK180.6,col-63,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/23415229
Chemicals/stress	UP by temperature shift (25to20)	38	185	821	29469	0.0000312	0.00716	0.0000555	"col-149,clec-52,col-10,ttr-18,col-39,col-7,col-62,col-125,C40A11.10,C42D4.3,col-180,C45B2.2,col-91,ifb-1,F15E11.1,col-12,col-13,pes-8,ttm-2,col-81,ram-2,col-139,col-159,dpy-14,nas-3,col-129,R07E5.4,phat-4,col-147,col-146,col-168,col-142,mup-2,col-94,col-92,grd-13,Y47D7A.13,Y58A7A.1"	https://www.ncbi.nlm.nih.gov/pubmed/28428426
Development/Dauer/Aging	Down dauer vs. dauer-exit	30	185	440	29469	0.000033	0.000756	0.0000582	"col-145,col-107,C45B2.2,col-14,col-91,F15B9.8,chw-1,F35H10.10,F41F3.3,F53B1.4,F53F1.4,cut-2,K02E11.10,col-77,R12E2.14,R12E2.15,R12E2.7,R74.2,col-169,col-157,T19C3.2,rnr-1,Y47D7A.13,grl-5,grl-16,Y71G12B.25,col-97,ZK180.5,wrt-4,ZK84.1"	http://www.ncbi.nlm.nih.gov/pubmed/22712530
Microbes	"down by B. thuringiensis at 6h (BT247, 1:2) (Yang)"	38	185	841	29469	0.00000702	0.161	0.00123	"col-149,clec-52,col-145,C02E7.6,C02E7.7,C05E7.2,C10E2.4,col-125,C39B5.5,F15E11.1,nlp-24,col-81,ram-2,col-139,grl-4,F48G7.5,F53F1.4,nas-3,col-129,R07E5.4,R74.2,grd-14,srh-46,phat-4,pqn-63,col-147,T06E4.9,col-167,T10E9.3,pqn-74,col-92,grd-13,col-88,gln-3,Y47D7A.13,Y51H7C.13,bli-6,ZK180.5"	http://www.ncbi.nlm.nih.gov/pubmed/25720978
Mutants	Down daf-14 mutant	37	185	791	29469	0.00000836	0.192	0.00145	"col-145,C02E7.6,C02E7.7,C06E8.5,col-107,C42D4.3,C45B2.2,col-161,dct-5,F08F3.4,col-91,col-12,col-13,F41F3.3,grl-4,F53F1.4,cut-2,col-155,arrd-10,ugt-13,K01D12.9,K10H10.4,lips-17,R12E2.14,R12E2.15,R12E2.7,R74.2,grd-6,mup-2,toh-1,col-94,col-92,W05B2.7,Y47D7A.13,col-97,ZK180.5,ZK180.6"	http://www.ncbi.nlm.nih.gov/pubmed/15380030
Mutants	Down spr-5 mutant sprf26 vs. sprf1)	19	185	108	29469	0.00000841	0.0193	0.00145	"col-149,nspb-10,abu-8,E01G4.6,col-130,col-12,col-60,cut-2,col-129,R12E2.14,col-146,col-88,col-109,Y47D7A.15,Y51H7C.13,grl-16,col-97,ZK180.5,ZK180.6"	http://www.ncbi.nlm.nih.gov/pubmed/19379696
Mutants	UP by sek-1 mutant (Wu)	37	185	793	29469	0.00000908	0.0208	0.00155	"col-10,C02E7.6,C02E7.7,col-125,col-107,C42D4.3,col-14,col-130,ifb-1,F10D11.6,F15B9.8,chw-1,F28H7.8,F35H10.10,ram-2,F41F3.3,F53B1.4,F53F1.4,cut-2,col-154,col-121,arrd-10,H10E21.4,dpy-14,R07E5.4,R12E2.7,R74.2,tbb-6,col-167,col-109,Y47D7A.13,Y48G1BR.1,col-48,grl-16,col-97,ZK180.5,ZK84.1"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE92902
TF Targets	putative Wnt targets from seam cells and VPCs	24	185	237	29469	0.00000931	0.213	0.00158	"C02E7.6,C02E7.7,C04G6.2,col-7,col-62,col-161,col-12,col-13,decr-1.1,col-154,col-155,ttr-31,col-49,col-77,R12E2.7,grd-14,tbb-6,col-147,col-157,col-162,Y37E11B.7,col-71,rol-1,dao-4"	http://www.ncbi.nlm.nih.gov/pubmed/26048561
Mutants	Down transgenic aex-3::his-SUMO-1	33	185	593	29469	0.0000102	0.233	0.00171	"col-14,dct-5,col-91,F10D11.6,F15B9.8,col-60,F41F3.3,decr-1.1,F53B1.4,F53F1.4,H10E21.4,K01D12.9,tyr-2,col-49,R12E2.14,R12E2.15,R12E2.7,grd-14,T10E9.3,grd-6,T19C3.2,T21C9.9,col-120,col-109,Y47D7A.13,grl-5,col-71,col-48,grl-16,dao-4,col-97,ZK180.5,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/21253676
Chemicals/stress	down by single-walled carbon nanotubes (SWCNTs)	53	185	1867	29469	0.000213	0.0488	0.0000356	"B0222.5,abu-8,C05E7.2,doxa-1,C06E8.5,col-39,gpx-5,C15A11.4,col-7,col-62,E01G4.6,F10D11.6,ugt-41,pes-8,col-60,chw-1,ttm-2,F28H7.8,F35H10.10,col-81,F53B1.4,H10E21.4,ugt-13,tyr-2,col-129,lips-17,T01G5.1,pqn-63,T06E4.9,T10E9.3,col-142,col-141,grd-6,toh-1,W01A8.6,pqn-72,pqn-74,col-109,clec-174,Y47D3B.6,Y47D7A.13,col-71,Y51H7C.13,col-48,rol-1,Y58A7A.1,grl-16,col-97,abu-14,ZK180.5,ZK180.6,col-63,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/23623425
Microbes	"down by B. thuringiensis (BT247), proteomics"	19	185	117	29469	0.000382	0.0877	0.000635	"col-125,col-14,E01G4.6,F08F3.4,F15E11.1,col-12,col-133,F53B1.4,col-154,col-104,col-49,col-167,T19C3.2,col-109,grl-5,col-71,bli-6,col-97,col-63"	http://www.ncbi.nlm.nih.gov/pubmed/25452134
Chemicals/stress	Down by H2S 12H	21	185	167	29469	0.00051	1.17	0.000842	"col-7,C42D4.3,col-180,E01G4.6,F10D11.6,col-104,col-77,pqn-63,col-170,T10E9.3,grd-6,T20D4.4,T20D4.5,col-88,Y47D7A.13,Y47D7A.15,rol-1,grl-16,abu-14,ZK180.5,wrt-4"	http://www.ncbi.nlm.nih.gov/pubmed/21980473
Microbes	Down infected by S. Aureus 8H	22	185	198	29469	0.0000756	1.73	0.0124	"ttr-18,col-39,gpx-5,ugt-41,nlp-24,ram-2,grl-4,col-133,F53F1.4,col-159,ugt-13,R07E3.4,R07E5.4,grd-14,col-142,T20D4.4,T20D4.5,col-94,gln-3,lact-8,col-137,col-63"	http://www.ncbi.nlm.nih.gov/pubmed/20617181
Microbes	"down by B. thuringiensis (BT247), C. elegans strain MY15"	29	185	452	29469	0.0000876	2.01	0.0142	"clec-52,C02E7.6,C02E7.7,col-107,E01G4.6,ifb-1,F10D11.6,F15E11.1,col-13,col-60,F41F3.3,F53F1.4,col-104,dpy-14,K01D12.9,col-49,col-77,R12E2.14,R12E2.15,T21C9.9,Y47D7A.13,Y47D7A.15,grl-5,col-71,rol-1,grl-16,ZK180.5,ZK180.6,col-63"	http://www.ncbi.nlm.nih.gov/pubmed/21931778
Chemicals/stress	"UP by Cadmium under mtl-1 KO, mtl-2 (zs1) mutant"	33	185	639	29469	0.0000933	0.214	0.00151	"clec-52,B0280.7,abu-8,C06E8.5,gpx-5,F10D11.6,F15B9.8,F15E11.1,F41F3.3,grl-4,decr-1.1,F53F1.4,H10E21.4,tyr-2,R12E2.14,R12E2.15,R12E2.7,grd-14,phat-4,pqn-63,T06E4.8,T06E4.9,T10E9.3,grd-6,toh-1,W01A8.6,pqn-74,clec-174,Y47D3B.6,grl-16,abu-14,ZK180.5,ZK180.6"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE29951
Mutants	UP by daf-2 mutant (Rizki)	45	185	1357	29469	0.000117	2.68	0.0188	"clec-52,ttr-18,C06A1.2,C15A11.4,col-125,col-107,col-14,col-161,col-130,col-91,ugt-41,pes-8,F20D6.5,col-60,chw-1,ttm-2,F28H7.8,nlp-24,F35H10.10,grl-4,decr-1.1,col-155,col-160,ugt-13,ttr-2,tyr-2,col-77,R07E3.4,lips-17,grd-14,col-169,col-142,col-141,toh-1,W01F3.1,col-94,col-92,grd-13,col-88,ins-33,Y37E11B.7,col-71,Y58A7A.1,Y71H2AM.13,ZK180.5"	http://www.ncbi.nlm.nih.gov/pubmed/21909281
Mutants	down by ets-4 RNAi (Habacher)	36	185	828	29469	0.000323	0.74	0.00514	"clec-52,C02E7.6,C04G6.2,acs-19,col-14,E01G4.6,F08F3.4,col-130,col-91,F10D11.6,F15B9.8,col-60,F41F3.3,F48G7.5,F53B1.4,col-104,H10E21.4,dpy-14,K01D12.9,K02E11.10,col-49,col-77,grd-6,T19C3.2,col-120,col-162,col-109,col-71,col-48,rol-1,grl-16,dao-4,col-97,ZK180.6,col-63,wrt-4"	https://www.ncbi.nlm.nih.gov/pubmed/27746047
