Category	Term	Counts	ListSize	PopHit	Pop.Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Tissue	hypodermis enriched core	25	143	177	29469	5.88E-13	1.35E-08	1.5E-11	"C01F1.5,C14A4.9,C14F11.6,osr-1,C38C6.3,C50D2.1,dpy-3,spp-13,F09F9.2,atf-8,F18C5.5,F22F4.1,F30A10.2,abu-13,F58E6.13,dpy-10,T26C5.2,W09G12.10,Y102A11A.5,Y11D7A.9,Y37A1B.7,Y64H9A.2,grl-15,cuti-1,wrt-1"	http://www.ncbi.nlm.nih.gov/pubmed/21177967
Microbes	"UP S. marcescens 24h, TillingArray"	62	143	2649	29469	7.56E-12	0.000000173	1.91E-10	"C01F1.5,C01G10.6,dpy-8,cyp-25A2,ptr-4,cyp-33C2,C49A9.3,C50D2.1,E04D5.4,mlt-9,col-128,atf-8,F21F8.6,F22F4.1,hsp-1,pqn-32,F30A10.2,clec-180,F33D4.6,tatn-1,dpy-7,mxl-3,F49E10.2,F49E12.9,noah-2,F54F7.8,F56D3.1,abu-13,F57G8.5,lips-9,bli-2,H03E18.1,H42K12.3,K05F1.10,K09E9.4,R07E3.6,R57.2,T03G6.1,qua-1,dpy-2,dpy-10,dpy-9,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,rhy-1,Y102A11A.5,Y11D7A.9,nspe-1,clec-72,Y47H9C.1,Y64H9A.2,hhat-1,ZC123.1,cuti-1,ZC434.3,ZK1025.3,wrt-1"	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Mutants	UP by mex-5 RNAi	40	143	928	29469	0.000000001	0.00000023	0.000000025	"C14A4.9,C14F11.6,C38C6.3,ptr-4,dpy-3,F01G10.9,mlt-9,F09F9.2,atf-8,F18C5.5,F22F4.1,sqt-3,clec-180,F33D4.6,hsp-12.3,F41G3.21,tatn-1,dpy-7,mxl-3,noah-2,gyg-1,F56D3.1,K09E9.4,dao-2,R08E5.3,qua-1,dpy-2,T26C5.2,lpr-5,lpr-4,rhy-1,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y37A1B.7,nspe-1,grl-15,ZC123.1,ZC434.3,wrt-1"	http://www.ncbi.nlm.nih.gov/pubmed/26096734
Chemicals/stress	UP osm-8 mutant	39	143	874	29469	1.41E-09	0.000000324	3.48E-09	"mlt-10,C14A4.9,C14F11.6,dpy-8,sym-1,ptr-4,C49F8.3,spp-13,mlt-9,F09F9.2,F21A3.2,F22F4.1,pqn-32,aqp-1,F33D4.6,mxl-3,noah-2,F56D3.1,abu-13,F57H12.6,bli-2,H03E18.1,glf-1,H42K12.3,K05F1.10,pgp-1,R08E5.3,T26C5.2,lpr-4,lpr-3,pck-1,Y11D7A.9,grl-15,ZC204.12,wrt-1,wrt-10,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/20126308
Chemicals/stress	down by gamma ray at 6h	23	143	166	29469	1.85E-10	0.000000425	4.52E-09	"C14F11.6,sym-1,C49F8.3,F07C3.9,mlt-9,cpt-5,F09F9.2,atf-8,pqn-32,noah-2,abu-13,H42K12.3,T03G6.1,mlt-11,lpr-6,lpr-4,lpr-3,Y11D7A.9,Y37A1B.7,grl-15,wrt-1,wrt-10,ZK154.1"	http://www.ncbi.nlm.nih.gov/pubmed/18627611
Microbes	"down by B. thuringiensis (BT247), 24h"	32	143	524	29469	8.75E-10	0.00000201	0.000000211	"C14F11.6,osr-1,cyp-25A2,C38C6.3,cyp-33C2,dpy-3,mlt-9,F09F9.2,atf-8,F18C5.5,F22F4.1,sqt-3,F30A10.2,hsp-12.3,F49E12.9,noah-2,lips-9,glf-1,R07E3.6,T03G6.1,dpy-2,dpy-10,bus-8,lpr-6,lpr-5,lpr-4,lpr-3,Y37A1B.7,Y64H9A.2,ZC123.1,nstp-3,wrt-1"	http://www.ncbi.nlm.nih.gov/pubmed/27066825
Development/Dauer/Aging	L3 cluster gene	22	143	157	29469	0.00000002	0.00000459	0.000000478	"ugt-26,C14F11.6,ptr-4,mlt-9,F09F9.2,clec-180,dpy-7,abu-13,H03E18.1,glf-1,H42K12.3,pgp-1,dao-2,R08E5.3,qua-1,T11B7.2,dpy-2,Y11D7A.9,Y37A1B.7,Y64H9A.2,ZK1025.3,bah-1"	http://www.ncbi.nlm.nih.gov/pubmed/20555324
Mutants	UP by prp-8:prp-6:prp-31 RNAi on N2	29	143	405	29469	2.96E-08	0.00000678	6.99E-08	"mlt-10,C38C6.3,D1054.9,spp-13,mlt-9,sqt-3,pqn-32,F30A10.2,F33D4.6,F49E12.9,F56D3.1,abu-13,lips-9,clec-229,ins-35,R11G11.6,grl-7,nas-15,qua-1,bus-8,T23F6.1,Y11D7A.5,Y11D7A.9,Y75B7AR.1,grl-15,ZC123.1,ZC434.3,ZK1025.3,bah-1"	http://www.ncbi.nlm.nih.gov/pubmed/26490224
Mutants	UP by lem-2(tm1582) mutant and emr-1 RNAi	57	143	2598	29469	0.000000057	0.00131	0.0000133	"dhs-16,C14A4.9,C14F11.6,C31C9.2,dpy-8,osr-1,ptr-4,C50D2.1,D1054.9,E04D5.4,dpy-3,F07C3.9,F07C6.6,spp-13,mlt-9,atf-8,F17A9.4,sqt-3,F30A10.2,F33D4.6,F41G3.21,F43C1.5,dpy-7,F49E12.9,abu-13,F57H12.6,bli-2,H03E18.1,K01A2.4,ins-35,K05F1.10,dao-2,R57.2,grl-7,T03G6.1,dpy-2,dpy-10,dpy-9,bus-8,lpr-6,lpr-5,lpr-4,pck-1,Y11D7A.5,Y11D7A.9,Y37A1B.7,Y64H9A.2,grl-15,str-168,hhat-1,nstp-3,ZK1025.3,bah-1,wrt-10,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/24490688
Chemicals/stress	down by UV irradiation on xpa-1 mutant	33	143	676	29469	0.000000128	0.00294	0.00000297	"mlt-10,osr-1,C38C6.3,C49F8.3,C50D2.1,D1054.9,cpt-5,F22F4.1,pqn-32,F33D4.6,nspb-4,tatn-1,F49E10.2,F56D3.1,abu-13,lips-9,H03E18.1,R11G11.6,grl-7,nas-15,bus-8,T23F6.1,Y11D7A.5,Y11D7A.9,Y75B7AR.1,grl-15,ZC123.1,nstp-3,ZK1025.3,bah-1,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Mutants	UP ash-2 RNAi L3	26	143	337	29469	0.00000184	0.000421	0.0000421	"mlt-10,C14F11.6,C31C9.2,ptr-4,mlt-9,clec-180,dpy-7,abu-13,H03E18.1,glf-1,H42K12.3,ins-35,pgp-1,dao-2,R08E5.3,qua-1,dpy-2,dpy-9,Y11D7A.9,Y37A1B.7,Y64H9A.2,ZK1025.3,bah-1,wrt-1,ZK154.1,bus-17"	http://www.ncbi.nlm.nih.gov/pubmed/20555324
Microbes	"down by B. thuringiensis (BT247), proteomics"	19	143	117	29469	0.000000327	0.000749	0.00000741	"mlt-10,cyp-25A2,sym-1,sqt-3,clec-180,F33D4.6,F57H12.6,F58E6.13,glf-1,grl-7,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,ret-1,Y102A11A.5,Y11D7A.5,wrt-1"	http://www.ncbi.nlm.nih.gov/pubmed/25452134
Mutants	UP by ceh-23 mutant	26	143	350	29469	0.000000466	0.0107	0.000105	"C34F6.1,sym-1,ptr-4,D1054.9,col-128,dpy-7,noah-2,gyg-1,F56D2.3,F57H12.6,ins-35,dao-2,R07E3.6,R57.2,dpy-2,dpy-10,dpy-9,mlt-11,lpr-6,lpr-5,lpr-3,pck-1,Y37A1B.7,cuti-1,wrt-10,bus-17"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67754
Microbes	down by biofilms of Y. pseudotuberculosis (ypsI/ytbI mutant) at 1h	20	143	145	29469	0.000000523	0.012	0.000116	"C14F11.6,mlt-9,F33D4.6,dpy-7,glf-1,H42K12.3,ins-35,R07E3.6,dpy-2,bus-8,T26C5.2,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,Y37A1B.7,nspe-1,clec-72,Y64H9A.2"	http://www.ncbi.nlm.nih.gov/pubmed/25312958
Tissue	WT-Pico Pan-neural Depleted Genes	41	143	1278	29469	0.0000108	0.0248	0.00000238	"C14A4.9,dpy-8,osr-1,C34F6.1,sym-1,ptr-4,C49F8.3,dpy-3,mlt-9,F09F9.2,F22F4.1,sqt-3,clec-180,F33D4.6,nspb-4,noah-2,abu-13,H42K12.3,pgp-1,dao-2,R07E3.6,R57.2,grl-7,T03G6.1,dpy-2,dpy-10,dpy-9,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,rhy-1,nspe-1,Y64H9A.2,Y75B7AR.1,cuti-1,ZK1025.3,ZK154.1,bus-17,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/18284693
Mutants	Down daf-8 mutant	30	143	583	29469	0.0000413	0.000947	0.0000902	"mlt-10,C14A4.9,mlt-9,F09F9.2,F17A9.4,F22F4.1,sqt-3,pqn-32,F30A10.2,tatn-1,gyg-1,F57G8.5,lips-9,cri-3,R07E3.6,grl-7,qua-1,bus-8,T26C5.2,Y11D7A.9,Y37A1B.7,grl-15,ZC123.1,nstp-3,ZC434.3,bah-1,wrt-1,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/15380030
Mutants	down by csr-1 RNAi (Campbell)	20	143	168	29469	0.00000932	0.214	0.002	"mlt-10,sym-1,ptr-4,sqt-3,noah-2,F56D3.1,glf-1,grl-7,dpy-2,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,rhy-1,ZK1025.3,wrt-1,wrt-10,wrt-6"	http://www.ncbi.nlm.nih.gov/pubmed/25968310
Mutants	"UP by P-granule RNAi (pgl-1, pgl-3, glh-1 and glh-4)"	20	143	168	29469	0.00000932	0.214	0.002	"mlt-10,sym-1,ptr-4,sqt-3,noah-2,F56D3.1,glf-1,grl-7,dpy-2,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,rhy-1,ZK1025.3,wrt-1,wrt-10,wrt-6"	http://www.ncbi.nlm.nih.gov/pubmed/25968310
Mutants	UP by emr-1(gk119) mutant	30	143	605	29469	0.000114	0.262	0.00242	"C14F11.6,osr-1,ptr-4,C49F8.3,D1054.9,E04D5.4,F01G10.9,F07C3.9,spp-13,mlt-9,F17A9.4,F30A10.2,clec-180,dpy-7,bli-2,H03E18.1,ins-35,dao-2,T11B7.2,bus-8,T23F6.1,lpr-4,lpr-3,Y11D7A.5,Y11D7A.9,Y64H9A.2,grl-15,hhat-1,cuti-1,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/24490688
Tissue	1.5X enriched PVD OLL cell-specific	50	143	2186	29469	0.00015	0.0345	0.00316	"C01F1.5,dpy-8,C34F6.1,sym-1,ptr-4,F09F9.2,col-128,F17A9.4,F18C5.5,F22F4.1,pqn-32,clec-180,F33D4.6,F49E10.2,noah-2,gyg-1,F56D2.3,F56D3.1,abu-13,F57H12.6,H03E18.1,glf-1,H42K12.3,ins-35,K05F1.10,pgp-1,R07E3.6,R11G11.6,grl-7,nas-15,qua-1,dpy-2,dpy-10,dpy-9,T26C5.2,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,Y11D7A.5,Y37A1B.7,Y47H9C.1,Y64H9A.2,Y75B7AR.1,ZC123.1,bah-1,wrt-1,wrt-10,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/20537990
Mutants	Down transgenic aex-3::his-SUMO-1	29	143	593	29469	0.0000849	1.95	0.0177	"C14A4.9,dpy-8,osr-1,C50D2.1,F09F9.2,F21A3.2,clec-180,F33D4.6,nspb-4,F56D3.1,abu-13,F58E6.13,lips-9,bli-2,H42K12.3,K01A2.4,ins-35,dao-2,R07E3.6,grl-7,lpr-5,Y11D7A.5,Y11D7A.9,clec-72,grl-15,ZK1025.3,bah-1,ZK154.1,wrt-6"	http://www.ncbi.nlm.nih.gov/pubmed/21253676
Mutants	UP by ets-4 (uz1) mutant	23	143	313	29469	0.00239	0.548	0.0492	"C01G10.6,dpy-8,C34F6.1,sym-1,col-128,atf-8,dpy-7,noah-2,H03E18.1,dao-2,R11G11.6,dpy-2,dpy-10,dpy-9,T26C5.2,lpr-6,lpr-5,lpr-4,lpr-3,Y37A1B.7,cuti-1,wrt-1,wrt-10"	http://www.ncbi.nlm.nih.gov/pubmed/20862312
Chemicals/stress	UP by MWCNT 24H vs. 0H	34	143	940	29469	0.000024	0.0551	0.0492	"C14A4.9,C14F11.6,sym-1,ptr-4,C50D2.1,E04D5.4,mlt-9,F09F9.2,F18C5.5,F21A3.2,sqt-3,hsp-12.3,dpy-7,noah-2,H03E18.1,glf-1,cct-4,ins-35,dao-2,dpy-2,dpy-10,bus-8,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y11D7A.9,Y37A1B.7,Y64H9A.2,ZC204.12,wrt-1,wrt-10,bus-17"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE24847
Mutants	down by prp-8:prp-6:prp-31 RNAi on smg-1 mutant	18	143	139	29469	0.000286	0.656	0.0058	"C01F1.5,mlt-10,ugt-26,C14A4.9,C14F11.6,C38C6.3,F09F9.2,col-128,F18C5.5,lips-9,glf-1,T03G6.1,dpy-9,Y102A11A.5,Y37A1B.7,Y43D4A.5,ZC434.3,wrt-6"	http://www.ncbi.nlm.nih.gov/pubmed/26490224
Tissue	Muscle depleted genes	51	143	2462	29469	0.000357	0.818	0.000718	"dhs-16,gpx-3,C14A4.9,C14F11.6,C31C9.2,sym-1,ptr-4,C49F8.3,D1054.9,F07C3.9,mlt-9,F09F9.2,atf-8,F17A9.4,F22F4.1,sqt-3,pqn-32,F33D4.6,dpy-7,F49E10.2,noah-2,F56D2.3,F56D3.1,abu-13,H03E18.1,glf-1,H42K12.3,dao-2,grl-7,T03G6.1,nas-15,dpy-2,dpy-10,bus-8,T23F6.1,mlt-11,lpr-6,lpr-3,ret-1,Y37A1B.7,nspe-1,Y64H9A.2,Y75B7AR.1,grl-15,ZC204.12,nstp-3,cuti-1,wrt-1,wrt-10,ZK154.1,bus-17"	http://www.ncbi.nlm.nih.gov/pubmed/17848203
Chemicals/stress	Down by mercury high 4H	30	143	711	29469	0.000911	20.9	0.0181	"mlt-10,C14F11.6,C34F6.1,cyp-25A2,sym-1,spp-13,col-128,F21A3.2,aqp-1,noah-2,F58E6.13,cri-3,H03E18.1,glf-1,K01A2.4,dao-2,R08E5.3,T03G6.1,T11B7.2,dpy-2,dpy-10,lpr-6,lpr-5,lpr-3,Y11D7A.5,ZC204.12,ZK1025.3,bah-1,wrt-10,wrt-6"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
Tissue	absent in blastomeres compard to whole embryo	24	143	379	29469	0.000915	21	0.0181	"C14F11.6,sym-1,ptr-4,C49F8.3,dpy-3,spp-13,sqt-3,dpy-7,F49E10.2,noah-2,F56D3.1,glf-1,H42K12.3,R57.2,T03G6.1,qua-1,dpy-2,dpy-10,mlt-11,lpr-5,hhat-1,cuti-1,wrt-10,bus-17"	http://www.ncbi.nlm.nih.gov/pubmed/25487147
DAF/Insulin/food	Down nhr-114 RNAi vs. glp-1 mutant	33	143	933	29469	0.0181	41.5	0.0354	"mlt-10,C14F11.6,ptr-4,D1054.9,spp-13,mlt-9,pqn-32,F33D4.6,nspb-4,hsp-12.3,abu-13,bli-2,H03E18.1,H42K12.3,K09E9.4,R08E5.1,R08E5.3,R57.2,nas-15,qua-1,T26C5.2,lpr-5,Y102A11A.5,Y43D4A.5,Y64H9A.2,Y75B7AR.1,hhat-1,ZC204.12,ZC434.3,ZK1025.3,bah-1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/23499532
Mutants	Down Day1 wdr-5 mutant vs. wt Transgenerational	27	143	566	29469	0.00395	9.07	0.0768	"C14A4.9,dpy-8,C34F6.1,sym-1,E04D5.4,dpy-3,col-128,dpy-7,F56D2.3,F57G8.5,R07E3.6,R57.2,T11B7.2,dpy-2,dpy-10,dpy-9,T26C5.2,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,Y37A1B.7,Y64H9A.2,nstp-3,ZC434.3,wrt-10"	http://www.ncbi.nlm.nih.gov/pubmed/22012258
